country,cum.deaths,date.POSIXct
Monaco,1,2020-07-22T07:00:00Z
British Virgin Islands,1,2020-07-22T07:00:00Z
Burundi,1,2020-07-22T07:00:00Z
Montserrat,1,2020-07-22T07:00:00Z
USA,141479,2020-07-23T07:00:00Z
Brazil,81487,2020-07-23T07:00:00Z
UK,45501,2020-07-23T07:00:00Z
Mexico,40400,2020-07-23T07:00:00Z
India,29861,2020-07-23T07:00:00Z
Italy,35082,2020-07-23T07:00:00Z
France,30060,2020-07-23T07:00:00Z
Spain,28426,2020-07-23T07:00:00Z
Peru,13579,2020-07-23T07:00:00Z
Iran,14853,2020-07-23T07:00:00Z
Russia,12892,2020-07-23T07:00:00Z
Belgium,9808,2020-07-23T07:00:00Z
Colombia,7166,2020-07-23T07:00:00Z
Chile,8722,2020-07-23T07:00:00Z
Germany,9101,2020-07-23T07:00:00Z
Canada,8862,2020-07-23T07:00:00Z
South Africa,5940,2020-07-23T07:00:00Z
Netherlands,6139,2020-07-23T07:00:00Z
Pakistan,5709,2020-07-23T07:00:00Z
Sweden,5667,2020-07-23T07:00:00Z
Turkey,5545,2020-07-23T07:00:00Z
Ecuador,5418,2020-07-23T07:00:00Z
Indonesia,4459,2020-07-23T07:00:00Z
Egypt,4440,2020-07-23T07:00:00Z
Iraq,4042,2020-07-23T07:00:00Z
China,4655,2020-07-23T07:00:00Z
Argentina,2506,2020-07-23T07:00:00Z
Bangladesh,2751,2020-07-23T07:00:00Z
Saudi Arabia,2601,2020-07-23T07:00:00Z
Bolivia,2273,2020-07-23T07:00:00Z
Romania,2101,2020-07-23T07:00:00Z
Philippines,1843,2020-07-23T07:00:00Z
Guatemala,1573,2020-07-23T07:00:00Z
Ireland,1754,2020-07-23T07:00:00Z
Portugal,1702,2020-07-23T07:00:00Z
Poland,1642,2020-07-23T07:00:00Z
Switzerland,1692,2020-07-23T07:00:00Z
Ukraine,1551,2020-07-23T07:00:00Z
Kyrgyzstan,1169,2020-07-23T07:00:00Z
Panama,1159,2020-07-23T07:00:00Z
Afghanistan,1211,2020-07-23T07:00:00Z
Honduras,988,2020-07-23T07:00:00Z
Algeria,1111,2020-07-23T07:00:00Z
Dominican Republic,1005,2020-07-23T07:00:00Z
Japan,990,2020-07-23T07:00:00Z
Nigeria,813,2020-07-23T07:00:00Z
Kazakhstan,585,2020-07-23T07:00:00Z
Moldova,713,2020-07-23T07:00:00Z
Armenia,688,2020-07-23T07:00:00Z
Sudan,708,2020-07-23T07:00:00Z
Austria,711,2020-07-23T07:00:00Z
Denmark,611,2020-07-23T07:00:00Z
Hungary,596,2020-07-23T07:00:00Z
Serbia,499,2020-07-23T07:00:00Z
Belarus,513,2020-07-23T07:00:00Z
Israel,427,2020-07-23T07:00:00Z
Yemen,459,2020-07-23T07:00:00Z
North Macedonia,442,2020-07-23T07:00:00Z
Kuwait,417,2020-07-23T07:00:00Z
Azerbaijan,385,2020-07-23T07:00:00Z
El Salvador,363,2020-07-23T07:00:00Z
Oman,349,2020-07-23T07:00:00Z
Cameroon,382,2020-07-23T07:00:00Z
Czechia,364,2020-07-23T07:00:00Z
Bulgaria,321,2020-07-23T07:00:00Z
UAE,342,2020-07-23T07:00:00Z
Morocco,285,2020-07-23T07:00:00Z
Finland,328,2020-07-23T07:00:00Z
Kenya,260,2020-07-23T07:00:00Z
Bosnia and Herzegovina,267,2020-07-23T07:00:00Z
South Korea,297,2020-07-23T07:00:00Z
Ethiopia,188,2020-07-23T07:00:00Z
Norway,255,2020-07-23T07:00:00Z
DRC,196,2020-07-23T07:00:00Z
Puerto Rico,185,2020-07-23T07:00:00Z
Senegal,177,2020-07-23T07:00:00Z
Greece,200,2020-07-23T07:00:00Z
Kosovo,140,2020-07-23T07:00:00Z
Australia,128,2020-07-23T07:00:00Z
Ghana,153,2020-07-23T07:00:00Z
Qatar,163,2020-07-23T07:00:00Z
Haiti,154,2020-07-23T07:00:00Z
Mauritania,155,2020-07-23T07:00:00Z
Albania,120,2020-07-23T07:00:00Z
Venezuela,120,2020-07-23T07:00:00Z
Zambia,128,2020-07-23T07:00:00Z
Bahrain,130,2020-07-23T07:00:00Z
Croatia,125,2020-07-23T07:00:00Z
Uzbekistan,99,2020-07-23T07:00:00Z
Costa Rica,68,2020-07-23T07:00:00Z
Malaysia,123,2020-07-23T07:00:00Z
Mali,123,2020-07-23T07:00:00Z
Slovenia,115,2020-07-23T07:00:00Z
Nicaragua,108,2020-07-23T07:00:00Z
Luxembourg,111,2020-07-23T07:00:00Z
Malawi,76,2020-07-23T07:00:00Z
Madagascar,69,2020-07-23T07:00:00Z
Cote d'Ivoire,93,2020-07-23T07:00:00Z
Somalia,93,2020-07-23T07:00:00Z
Cuba,87,2020-07-23T07:00:00Z
Palestine,69,2020-07-23T07:00:00Z
Lithuania,80,2020-07-23T07:00:00Z
Chad,75,2020-07-23T07:00:00Z
Liberia,70,2020-07-23T07:00:00Z
Libya,53,2020-07-23T07:00:00Z
Estonia,69,2020-07-23T07:00:00Z
Niger,69,2020-07-23T07:00:00Z
Sierra Leone,66,2020-07-23T07:00:00Z
Tajikistan,58,2020-07-23T07:00:00Z
Central African Republic,57,2020-07-23T07:00:00Z
Thailand,58,2020-07-23T07:00:00Z
Djibouti,58,2020-07-23T07:00:00Z
Lebanon,43,2020-07-23T07:00:00Z
Congo,51,2020-07-23T07:00:00Z
Burkina Faso,53,2020-07-23T07:00:00Z
Zimbabwe,26,2020-07-23T07:00:00Z
Andorra,52,2020-07-23T07:00:00Z
Nepal,42,2020-07-23T07:00:00Z
Angola,33,2020-07-23T07:00:00Z
Tunisia,50,2020-07-23T07:00:00Z
Gabon,47,2020-07-23T07:00:00Z
Montenegro,39,2020-07-23T07:00:00Z
Paraguay,35,2020-07-23T07:00:00Z
Guinea,41,2020-07-23T07:00:00Z
South Sudan,45,2020-07-23T07:00:00Z
French Guiana,39,2020-07-23T07:00:00Z
San Marino,42,2020-07-23T07:00:00Z
Syria,32,2020-07-23T07:00:00Z
Equatorial Guinea,41,2020-07-23T07:00:00Z
Eswatini,25,2020-07-23T07:00:00Z
Mayotte,38,2020-07-23T07:00:00Z
Benin,34,2020-07-23T07:00:00Z
Uruguay,33,2020-07-23T07:00:00Z
Jersey,31,2020-07-23T07:00:00Z
Latvia,31,2020-07-23T07:00:00Z
Slovakia,28,2020-07-23T07:00:00Z
Singapore,27,2020-07-23T07:00:00Z
Suriname,21,2020-07-23T07:00:00Z
Guinea-Bissau,26,2020-07-23T07:00:00Z
Isle of Man,24,2020-07-23T07:00:00Z
Cabo Verde,21,2020-07-23T07:00:00Z
New Zealand,22,2020-07-23T07:00:00Z
Tanzania,21,2020-07-23T07:00:00Z
Guyana,19,2020-07-23T07:00:00Z
Cyprus,19,2020-07-23T07:00:00Z
Togo,16,2020-07-23T07:00:00Z
Georgia,16,2020-07-23T07:00:00Z
Maldives,15,2020-07-23T07:00:00Z
Martinique,15,2020-07-23T07:00:00Z
Sint Maarten,15,2020-07-23T07:00:00Z
São Tomé and Príncipe,14,2020-07-23T07:00:00Z
Guadeloupe,14,2020-07-23T07:00:00Z
Other,13,2020-07-23T07:00:00Z
Guernsey,13,2020-07-23T07:00:00Z
Lesotho,6,2020-07-23T07:00:00Z
Jordan,11,2020-07-23T07:00:00Z
Sri Lanka,11,2020-07-23T07:00:00Z
Bahamas,11,2020-07-23T07:00:00Z
Mozambique,11,2020-07-23T07:00:00Z
Jamaica,10,2020-07-23T07:00:00Z
Iceland,10,2020-07-23T07:00:00Z
Mauritius,10,2020-07-23T07:00:00Z
Namibia,7,2020-07-23T07:00:00Z
Bermuda,9,2020-07-23T07:00:00Z
Malta,9,2020-07-23T07:00:00Z
Trinidad and Tobago,8,2020-07-23T07:00:00Z
Gambia,5,2020-07-23T07:00:00Z
US Virgin Islands,7,2020-07-23T07:00:00Z
Barbados,7,2020-07-23T07:00:00Z
Comoros,7,2020-07-23T07:00:00Z
Myanmar,6,2020-07-23T07:00:00Z
Guam,5,2020-07-23T07:00:00Z
Rwanda,5,2020-07-23T07:00:00Z
Reunion,3,2020-07-23T07:00:00Z
Brunei,3,2020-07-23T07:00:00Z
Saint Martin,3,2020-07-23T07:00:00Z
Antigua and Barbuda,3,2020-07-23T07:00:00Z
Aruba,3,2020-07-23T07:00:00Z
Botswana,1,2020-07-23T07:00:00Z
Northern Mariana Islands,2,2020-07-23T07:00:00Z
Turks and Caicos,2,2020-07-23T07:00:00Z
Belize,2,2020-07-23T07:00:00Z
Cayman Islands,1,2020-07-23T07:00:00Z
Curaçao,1,2020-07-23T07:00:00Z
Liechtenstein,1,2020-07-23T07:00:00Z
Monaco,1,2020-07-23T07:00:00Z
British Virgin Islands,1,2020-07-23T07:00:00Z
Burundi,1,2020-07-23T07:00:00Z
Montserrat,1,2020-07-23T07:00:00Z
USA,142553,2020-07-24T07:00:00Z
Brazil,82771,2020-07-24T07:00:00Z
UK,45554,2020-07-24T07:00:00Z
Mexico,41190,2020-07-24T07:00:00Z
India,30601,2020-07-24T07:00:00Z
Italy,35092,2020-07-24T07:00:00Z
France,30069,2020-07-24T07:00:00Z
Spain,28429,2020-07-24T07:00:00Z
Peru,17455,2020-07-24T07:00:00Z
Iran,15074,2020-07-24T07:00:00Z
Russia,13046,2020-07-24T07:00:00Z
Belgium,9812,2020-07-24T07:00:00Z
Colombia,7373,2020-07-24T07:00:00Z
Chile,8838,2020-07-24T07:00:00Z
Germany,9111,2020-07-24T07:00:00Z
Canada,8870,2020-07-24T07:00:00Z
South Africa,6093,2020-07-24T07:00:00Z
Netherlands,6139,2020-07-24T07:00:00Z
Pakistan,5763,2020-07-24T07:00:00Z
Sweden,5676,2020-07-24T07:00:00Z
Turkey,5563,2020-07-24T07:00:00Z
Ecuador,5439,2020-07-24T07:00:00Z
Indonesia,4576,2020-07-24T07:00:00Z
Egypt,4480,2020-07-24T07:00:00Z
Iraq,4122,2020-07-24T07:00:00Z
China,4656,2020-07-24T07:00:00Z
Argentina,2617,2020-07-24T07:00:00Z
Bangladesh,2801,2020-07-24T07:00:00Z
Saudi Arabia,2635,2020-07-24T07:00:00Z
Bolivia,2328,2020-07-24T07:00:00Z
Romania,2126,2020-07-24T07:00:00Z
Philippines,1871,2020-07-24T07:00:00Z
Guatemala,1632,2020-07-24T07:00:00Z
Ireland,1763,2020-07-24T07:00:00Z
Portugal,1705,2020-07-24T07:00:00Z
Poland,1651,2020-07-24T07:00:00Z
Switzerland,1693,2020-07-24T07:00:00Z
Ukraine,1571,2020-07-24T07:00:00Z
Kyrgyzstan,1211,2020-07-24T07:00:00Z
Panama,1180,2020-07-24T07:00:00Z
Afghanistan,1225,2020-07-24T07:00:00Z
Honduras,1006,2020-07-24T07:00:00Z
Algeria,1124,2020-07-24T07:00:00Z
Dominican Republic,1006,2020-07-24T07:00:00Z
Japan,992,2020-07-24T07:00:00Z
Nigeria,833,2020-07-24T07:00:00Z
Kazakhstan,585,2020-07-24T07:00:00Z
Moldova,721,2020-07-24T07:00:00Z
Armenia,692,2020-07-24T07:00:00Z
Sudan,715,2020-07-24T07:00:00Z
Austria,711,2020-07-24T07:00:00Z
Denmark,612,2020-07-24T07:00:00Z
Hungary,596,2020-07-24T07:00:00Z
Serbia,508,2020-07-24T07:00:00Z
Belarus,519,2020-07-24T07:00:00Z
Israel,427,2020-07-24T07:00:00Z
Yemen,462,2020-07-24T07:00:00Z
North Macedonia,445,2020-07-24T07:00:00Z
Kuwait,421,2020-07-24T07:00:00Z
Azerbaijan,391,2020-07-24T07:00:00Z
El Salvador,372,2020-07-24T07:00:00Z
Oman,355,2020-07-24T07:00:00Z
Cameroon,382,2020-07-24T07:00:00Z
Czechia,365,2020-07-24T07:00:00Z
Bulgaria,329,2020-07-24T07:00:00Z
UAE,342,2020-07-24T07:00:00Z
Morocco,292,2020-07-24T07:00:00Z
Finland,328,2020-07-24T07:00:00Z
Kenya,263,2020-07-24T07:00:00Z
Bosnia and Herzegovina,272,2020-07-24T07:00:00Z
South Korea,298,2020-07-24T07:00:00Z
Ethiopia,197,2020-07-24T07:00:00Z
Norway,255,2020-07-24T07:00:00Z
DRC,196,2020-07-24T07:00:00Z
Puerto Rico,188,2020-07-24T07:00:00Z
Senegal,178,2020-07-24T07:00:00Z
Greece,201,2020-07-24T07:00:00Z
Kosovo,148,2020-07-24T07:00:00Z
Australia,133,2020-07-24T07:00:00Z
Ghana,153,2020-07-24T07:00:00Z
Qatar,164,2020-07-24T07:00:00Z
Haiti,154,2020-07-24T07:00:00Z
Mauritania,155,2020-07-24T07:00:00Z
Albania,123,2020-07-24T07:00:00Z
Venezuela,124,2020-07-24T07:00:00Z
Zambia,128,2020-07-24T07:00:00Z
Bahrain,134,2020-07-24T07:00:00Z
Croatia,128,2020-07-24T07:00:00Z
Uzbekistan,103,2020-07-24T07:00:00Z
Costa Rica,71,2020-07-24T07:00:00Z
Malaysia,123,2020-07-24T07:00:00Z
Mali,123,2020-07-24T07:00:00Z
Slovenia,115,2020-07-24T07:00:00Z
Nicaragua,108,2020-07-24T07:00:00Z
Luxembourg,112,2020-07-24T07:00:00Z
Malawi,79,2020-07-24T07:00:00Z
Madagascar,70,2020-07-24T07:00:00Z
Cote d'Ivoire,93,2020-07-24T07:00:00Z
Somalia,93,2020-07-24T07:00:00Z
Cuba,87,2020-07-24T07:00:00Z
Palestine,70,2020-07-24T07:00:00Z
Lithuania,80,2020-07-24T07:00:00Z
Chad,75,2020-07-24T07:00:00Z
Liberia,71,2020-07-24T07:00:00Z
Libya,56,2020-07-24T07:00:00Z
Estonia,69,2020-07-24T07:00:00Z
Niger,69,2020-07-24T07:00:00Z
Sierra Leone,66,2020-07-24T07:00:00Z
Tajikistan,58,2020-07-24T07:00:00Z
Central African Republic,58,2020-07-24T07:00:00Z
Thailand,58,2020-07-24T07:00:00Z
Djibouti,58,2020-07-24T07:00:00Z
Lebanon,43,2020-07-24T07:00:00Z
Congo,51,2020-07-24T07:00:00Z
Burkina Faso,53,2020-07-24T07:00:00Z
Zimbabwe,28,2020-07-24T07:00:00Z
Andorra,52,2020-07-24T07:00:00Z
Nepal,43,2020-07-24T07:00:00Z
Angola,33,2020-07-24T07:00:00Z
Tunisia,50,2020-07-24T07:00:00Z
Gabon,47,2020-07-24T07:00:00Z
Montenegro,40,2020-07-24T07:00:00Z
Paraguay,36,2020-07-24T07:00:00Z
Guinea,42,2020-07-24T07:00:00Z
South Sudan,45,2020-07-24T07:00:00Z
French Guiana,40,2020-07-24T07:00:00Z
San Marino,42,2020-07-24T07:00:00Z
Syria,35,2020-07-24T07:00:00Z
Equatorial Guinea,41,2020-07-24T07:00:00Z
Eswatini,28,2020-07-24T07:00:00Z
Mayotte,38,2020-07-24T07:00:00Z
Benin,34,2020-07-24T07:00:00Z
Uruguay,34,2020-07-24T07:00:00Z
Jersey,31,2020-07-24T07:00:00Z
Latvia,31,2020-07-24T07:00:00Z
Slovakia,28,2020-07-24T07:00:00Z
Singapore,27,2020-07-24T07:00:00Z
Suriname,21,2020-07-24T07:00:00Z
Guinea-Bissau,26,2020-07-24T07:00:00Z
Isle of Man,24,2020-07-24T07:00:00Z
Cabo Verde,21,2020-07-24T07:00:00Z
New Zealand,22,2020-07-24T07:00:00Z
Tanzania,21,2020-07-24T07:00:00Z
Guyana,19,2020-07-24T07:00:00Z
Cyprus,19,2020-07-24T07:00:00Z
Togo,16,2020-07-24T07:00:00Z
Georgia,16,2020-07-24T07:00:00Z
Maldives,15,2020-07-24T07:00:00Z
Martinique,15,2020-07-24T07:00:00Z
Sint Maarten,15,2020-07-24T07:00:00Z
São Tomé and Príncipe,14,2020-07-24T07:00:00Z
Guadeloupe,14,2020-07-24T07:00:00Z
Other,13,2020-07-24T07:00:00Z
Guernsey,13,2020-07-24T07:00:00Z
Lesotho,6,2020-07-24T07:00:00Z
Jordan,11,2020-07-24T07:00:00Z
Sri Lanka,11,2020-07-24T07:00:00Z
Bahamas,11,2020-07-24T07:00:00Z
Mozambique,11,2020-07-24T07:00:00Z
Jamaica,10,2020-07-24T07:00:00Z
Iceland,10,2020-07-24T07:00:00Z
Mauritius,10,2020-07-24T07:00:00Z
Namibia,7,2020-07-24T07:00:00Z
Bermuda,9,2020-07-24T07:00:00Z
Malta,9,2020-07-24T07:00:00Z
Trinidad and Tobago,8,2020-07-24T07:00:00Z
Gambia,5,2020-07-24T07:00:00Z
US Virgin Islands,7,2020-07-24T07:00:00Z
Barbados,7,2020-07-24T07:00:00Z
Comoros,7,2020-07-24T07:00:00Z
Myanmar,6,2020-07-24T07:00:00Z
Guam,5,2020-07-24T07:00:00Z
Rwanda,5,2020-07-24T07:00:00Z
Reunion,3,2020-07-24T07:00:00Z
Brunei,3,2020-07-24T07:00:00Z
Saint Martin,3,2020-07-24T07:00:00Z
Antigua and Barbuda,3,2020-07-24T07:00:00Z
Aruba,3,2020-07-24T07:00:00Z
Botswana,1,2020-07-24T07:00:00Z
Northern Mariana Islands,2,2020-07-24T07:00:00Z
Turks and Caicos,2,2020-07-24T07:00:00Z
Belize,2,2020-07-24T07:00:00Z
Uganda,1,2020-07-24T07:00:00Z
Cayman Islands,1,2020-07-24T07:00:00Z
Curaçao,1,2020-07-24T07:00:00Z
Liechtenstein,1,2020-07-24T07:00:00Z
Monaco,1,2020-07-24T07:00:00Z
British Virgin Islands,1,2020-07-24T07:00:00Z
Burundi,1,2020-07-24T07:00:00Z
Montserrat,1,2020-07-24T07:00:00Z
USA,143663,2020-07-25T07:00:00Z
Brazil,84082,2020-07-25T07:00:00Z
UK,45677,2020-07-25T07:00:00Z
Mexico,41908,2020-07-25T07:00:00Z
India,31358,2020-07-25T07:00:00Z
Italy,35097,2020-07-25T07:00:00Z
France,30078,2020-07-25T07:00:00Z
Spain,28432,2020-07-25T07:00:00Z
Peru,17654,2020-07-25T07:00:00Z
Iran,15289,2020-07-25T07:00:00Z
Russia,13192,2020-07-25T07:00:00Z
Belgium,9817,2020-07-25T07:00:00Z
Colombia,7688,2020-07-25T07:00:00Z
Chile,8914,2020-07-25T07:00:00Z
Germany,9118,2020-07-25T07:00:00Z
Canada,8874,2020-07-25T07:00:00Z
South Africa,6343,2020-07-25T07:00:00Z
Netherlands,6139,2020-07-25T07:00:00Z
Pakistan,5787,2020-07-25T07:00:00Z
Sweden,5697,2020-07-25T07:00:00Z
Turkey,5580,2020-07-25T07:00:00Z
Ecuador,5468,2020-07-25T07:00:00Z
Indonesia,4665,2020-07-25T07:00:00Z
Egypt,4518,2020-07-25T07:00:00Z
Iraq,4212,2020-07-25T07:00:00Z
China,4657,2020-07-25T07:00:00Z
Argentina,2722,2020-07-25T07:00:00Z
Bangladesh,2836,2020-07-25T07:00:00Z
Saudi Arabia,2672,2020-07-25T07:00:00Z
Bolivia,2407,2020-07-25T07:00:00Z
Romania,2150,2020-07-25T07:00:00Z
Philippines,1879,2020-07-25T07:00:00Z
Guatemala,1669,2020-07-25T07:00:00Z
Ireland,1763,2020-07-25T07:00:00Z
Portugal,1712,2020-07-25T07:00:00Z
Poland,1655,2020-07-25T07:00:00Z
Switzerland,1699,2020-07-25T07:00:00Z
Ukraine,1590,2020-07-25T07:00:00Z
Kyrgyzstan,1249,2020-07-25T07:00:00Z
Panama,1209,2020-07-25T07:00:00Z
Afghanistan,1246,2020-07-25T07:00:00Z
Honduras,1011,2020-07-25T07:00:00Z
Algeria,1136,2020-07-25T07:00:00Z
Dominican Republic,1036,2020-07-25T07:00:00Z
Japan,993,2020-07-25T07:00:00Z
Nigeria,845,2020-07-25T07:00:00Z
Kazakhstan,585,2020-07-25T07:00:00Z
Moldova,726,2020-07-25T07:00:00Z
Armenia,700,2020-07-25T07:00:00Z
Sudan,715,2020-07-25T07:00:00Z
Austria,711,2020-07-25T07:00:00Z
Denmark,613,2020-07-25T07:00:00Z
Hungary,596,2020-07-25T07:00:00Z
Serbia,518,2020-07-25T07:00:00Z
Belarus,524,2020-07-25T07:00:00Z
Israel,427,2020-07-25T07:00:00Z
Yemen,462,2020-07-25T07:00:00Z
North Macedonia,451,2020-07-25T07:00:00Z
Kuwait,425,2020-07-25T07:00:00Z
Azerbaijan,400,2020-07-25T07:00:00Z
El Salvador,379,2020-07-25T07:00:00Z
Oman,359,2020-07-25T07:00:00Z
Cameroon,385,2020-07-25T07:00:00Z
Czechia,369,2020-07-25T07:00:00Z
Bulgaria,337,2020-07-25T07:00:00Z
UAE,343,2020-07-25T07:00:00Z
Morocco,299,2020-07-25T07:00:00Z
Finland,329,2020-07-25T07:00:00Z
Kenya,274,2020-07-25T07:00:00Z
Bosnia and Herzegovina,278,2020-07-25T07:00:00Z
South Korea,298,2020-07-25T07:00:00Z
Ethiopia,200,2020-07-25T07:00:00Z
Norway,255,2020-07-25T07:00:00Z
DRC,196,2020-07-25T07:00:00Z
Puerto Rico,191,2020-07-25T07:00:00Z
Senegal,182,2020-07-25T07:00:00Z
Greece,201,2020-07-25T07:00:00Z
Kosovo,154,2020-07-25T07:00:00Z
Australia,139,2020-07-25T07:00:00Z
Ghana,161,2020-07-25T07:00:00Z
Qatar,164,2020-07-25T07:00:00Z
Haiti,154,2020-07-25T07:00:00Z
Mauritania,156,2020-07-25T07:00:00Z
Albania,128,2020-07-25T07:00:00Z
Venezuela,129,2020-07-25T07:00:00Z
Zambia,134,2020-07-25T07:00:00Z
Bahrain,136,2020-07-25T07:00:00Z
Croatia,128,2020-07-25T07:00:00Z
Uzbekistan,104,2020-07-25T07:00:00Z
Costa Rica,80,2020-07-25T07:00:00Z
Malaysia,123,2020-07-25T07:00:00Z
Mali,123,2020-07-25T07:00:00Z
Slovenia,115,2020-07-25T07:00:00Z
Nicaragua,108,2020-07-25T07:00:00Z
Luxembourg,112,2020-07-25T07:00:00Z
Malawi,87,2020-07-25T07:00:00Z
Madagascar,76,2020-07-25T07:00:00Z
Cote d'Ivoire,94,2020-07-25T07:00:00Z
Somalia,93,2020-07-25T07:00:00Z
Cuba,87,2020-07-25T07:00:00Z
Palestine,73,2020-07-25T07:00:00Z
Lithuania,80,2020-07-25T07:00:00Z
Chad,75,2020-07-25T07:00:00Z
Liberia,71,2020-07-25T07:00:00Z
Libya,57,2020-07-25T07:00:00Z
Estonia,69,2020-07-25T07:00:00Z
Niger,69,2020-07-25T07:00:00Z
Sierra Leone,66,2020-07-25T07:00:00Z
Tajikistan,58,2020-07-25T07:00:00Z
Central African Republic,59,2020-07-25T07:00:00Z
Thailand,58,2020-07-25T07:00:00Z
Djibouti,58,2020-07-25T07:00:00Z
Lebanon,46,2020-07-25T07:00:00Z
Congo,51,2020-07-25T07:00:00Z
Burkina Faso,53,2020-07-25T07:00:00Z
Zimbabwe,32,2020-07-25T07:00:00Z
Andorra,52,2020-07-25T07:00:00Z
Nepal,44,2020-07-25T07:00:00Z
Angola,35,2020-07-25T07:00:00Z
Tunisia,50,2020-07-25T07:00:00Z
Gabon,49,2020-07-25T07:00:00Z
Montenegro,40,2020-07-25T07:00:00Z
Paraguay,36,2020-07-25T07:00:00Z
Guinea,42,2020-07-25T07:00:00Z
South Sudan,45,2020-07-25T07:00:00Z
French Guiana,41,2020-07-25T07:00:00Z
San Marino,42,2020-07-25T07:00:00Z
Syria,35,2020-07-25T07:00:00Z
Equatorial Guinea,41,2020-07-25T07:00:00Z
Eswatini,28,2020-07-25T07:00:00Z
Mayotte,38,2020-07-25T07:00:00Z
Benin,34,2020-07-25T07:00:00Z
Uruguay,34,2020-07-25T07:00:00Z
Jersey,31,2020-07-25T07:00:00Z
Latvia,31,2020-07-25T07:00:00Z
Slovakia,28,2020-07-25T07:00:00Z
Singapore,27,2020-07-25T07:00:00Z
Suriname,23,2020-07-25T07:00:00Z
Guinea-Bissau,26,2020-07-25T07:00:00Z
Isle of Man,24,2020-07-25T07:00:00Z
Cabo Verde,22,2020-07-25T07:00:00Z
New Zealand,22,2020-07-25T07:00:00Z
Tanzania,21,2020-07-25T07:00:00Z
Guyana,19,2020-07-25T07:00:00Z
Cyprus,19,2020-07-25T07:00:00Z
Togo,17,2020-07-25T07:00:00Z
Georgia,16,2020-07-25T07:00:00Z
Maldives,15,2020-07-25T07:00:00Z
Martinique,15,2020-07-25T07:00:00Z
Sint Maarten,15,2020-07-25T07:00:00Z
São Tomé and Príncipe,14,2020-07-25T07:00:00Z
Guadeloupe,14,2020-07-25T07:00:00Z
Other,13,2020-07-25T07:00:00Z
Guernsey,13,2020-07-25T07:00:00Z
Lesotho,9,2020-07-25T07:00:00Z
Jordan,11,2020-07-25T07:00:00Z
Sri Lanka,11,2020-07-25T07:00:00Z
Bahamas,11,2020-07-25T07:00:00Z
Mozambique,11,2020-07-25T07:00:00Z
Jamaica,10,2020-07-25T07:00:00Z
Iceland,10,2020-07-25T07:00:00Z
Mauritius,10,2020-07-25T07:00:00Z
Namibia,7,2020-07-25T07:00:00Z
Bermuda,9,2020-07-25T07:00:00Z
Malta,9,2020-07-25T07:00:00Z
Trinidad and Tobago,8,2020-07-25T07:00:00Z
Gambia,5,2020-07-25T07:00:00Z
US Virgin Islands,7,2020-07-25T07:00:00Z
Barbados,7,2020-07-25T07:00:00Z
Comoros,7,2020-07-25T07:00:00Z
Myanmar,6,2020-07-25T07:00:00Z
Guam,5,2020-07-25T07:00:00Z
Rwanda,5,2020-07-25T07:00:00Z
Reunion,3,2020-07-25T07:00:00Z
Brunei,3,2020-07-25T07:00:00Z
Saint Martin,3,2020-07-25T07:00:00Z
Antigua and Barbuda,3,2020-07-25T07:00:00Z
Aruba,3,2020-07-25T07:00:00Z
Botswana,1,2020-07-25T07:00:00Z
Northern Mariana Islands,2,2020-07-25T07:00:00Z
Turks and Caicos,2,2020-07-25T07:00:00Z
Belize,2,2020-07-25T07:00:00Z
Uganda,1,2020-07-25T07:00:00Z
Cayman Islands,1,2020-07-25T07:00:00Z
Curaçao,1,2020-07-25T07:00:00Z
Liechtenstein,1,2020-07-25T07:00:00Z
Monaco,1,2020-07-25T07:00:00Z
British Virgin Islands,1,2020-07-25T07:00:00Z
Burundi,1,2020-07-25T07:00:00Z
Montserrat,1,2020-07-25T07:00:00Z
USA,143663,2020-07-26T07:00:00Z
Brazil,85238,2020-07-26T07:00:00Z
UK,45738,2020-07-26T07:00:00Z
Mexico,42645,2020-07-26T07:00:00Z
India,32063,2020-07-26T07:00:00Z
Italy,35102,2020-07-26T07:00:00Z
France,30078,2020-07-26T07:00:00Z
Spain,28432,2020-07-26T07:00:00Z
Peru,17843,2020-07-26T07:00:00Z
Iran,15484,2020-07-26T07:00:00Z
Russia,13269,2020-07-26T07:00:00Z
Belgium,9821,2020-07-26T07:00:00Z
Colombia,7975,2020-07-26T07:00:00Z
Chile,9020,2020-07-26T07:00:00Z
Germany,9118,2020-07-26T07:00:00Z
Canada,8881,2020-07-26T07:00:00Z
South Africa,6655,2020-07-26T07:00:00Z
Netherlands,6140,2020-07-26T07:00:00Z
Pakistan,5822,2020-07-26T07:00:00Z
Sweden,5697,2020-07-26T07:00:00Z
Turkey,5596,2020-07-26T07:00:00Z
Ecuador,5507,2020-07-26T07:00:00Z
Indonesia,4714,2020-07-26T07:00:00Z
Egypt,4558,2020-07-26T07:00:00Z
Iraq,4284,2020-07-26T07:00:00Z
China,4659,2020-07-26T07:00:00Z
Argentina,2847,2020-07-26T07:00:00Z
Bangladesh,2874,2020-07-26T07:00:00Z
Saudi Arabia,2703,2020-07-26T07:00:00Z
Bolivia,2473,2020-07-26T07:00:00Z
Romania,2165,2020-07-26T07:00:00Z
Philippines,1897,2020-07-26T07:00:00Z
Guatemala,1699,2020-07-26T07:00:00Z
Ireland,1764,2020-07-26T07:00:00Z
Portugal,1716,2020-07-26T07:00:00Z
Poland,1664,2020-07-26T07:00:00Z
Switzerland,1699,2020-07-26T07:00:00Z
