country,cum.deaths,date.POSIXct
Denmark,104,2020-04-02T07:00:00Z
Poland,43,2020-04-02T07:00:00Z
South Korea,169,2020-04-02T07:00:00Z
Russia,24,2020-04-02T07:00:00Z
Peru,24,2020-04-02T07:00:00Z
Dominican Republic,57,2020-04-02T07:00:00Z
Egypt,52,2020-04-02T07:00:00Z
Czechia,39,2020-04-02T07:00:00Z
Hungary,20,2020-04-02T07:00:00Z
Norway,32,2020-04-02T07:00:00Z
Morocco,39,2020-04-02T07:00:00Z
Japan,57,2020-04-02T07:00:00Z
Israel,21,2020-04-02T07:00:00Z
Colombia,16,2020-04-02T07:00:00Z
Ukraine,20,2020-04-02T07:00:00Z
Pakistan,31,2020-04-02T07:00:00Z
Argentina,27,2020-04-02T07:00:00Z
Greece,50,2020-04-02T07:00:00Z
Panama,30,2020-04-02T07:00:00Z
Serbia,13,2020-04-02T07:00:00Z
Chile,16,2020-04-02T07:00:00Z
Malaysia,45,2020-04-02T07:00:00Z
Iraq,52,2020-04-02T07:00:00Z
Saudi Arabia,16,2020-04-02T07:00:00Z
Luxembourg,29,2020-04-02T07:00:00Z
Finland,17,2020-04-02T07:00:00Z
Australia,21,2020-04-02T07:00:00Z
Slovenia,15,2020-04-02T07:00:00Z
Bangladesh,6,2020-04-02T07:00:00Z
Puerto Rico,11,2020-04-02T07:00:00Z
North Macedonia,11,2020-04-02T07:00:00Z
Thailand,12,2020-04-02T07:00:00Z
Moldova,5,2020-04-02T07:00:00Z
Bosnia and Herzegovina,13,2020-04-02T07:00:00Z
San Marino,28,2020-04-02T07:00:00Z
Bulgaria,10,2020-04-02T07:00:00Z
Tunisia,12,2020-04-02T07:00:00Z
Belarus,2,2020-04-02T07:00:00Z
Andorra,13,2020-04-02T07:00:00Z
Croatia,6,2020-04-02T07:00:00Z
Estonia,5,2020-04-02T07:00:00Z
Burkina Faso,14,2020-04-02T07:00:00Z
UAE,8,2020-04-02T07:00:00Z
Bolivia,7,2020-04-02T07:00:00Z
South Africa,5,2020-04-02T07:00:00Z
Honduras,10,2020-04-02T07:00:00Z
Afghanistan,4,2020-04-02T07:00:00Z
Albania,15,2020-04-02T07:00:00Z
Lithuania,8,2020-04-02T07:00:00Z
Lebanon,12,2020-04-02T07:00:00Z
Cuba,6,2020-04-02T07:00:00Z
DRC,11,2020-04-02T07:00:00Z
Cyprus,9,2020-04-02T07:00:00Z
Armenia,3,2020-04-02T07:00:00Z
Cameroon,6,2020-04-02T07:00:00Z
Niger,5,2020-04-02T07:00:00Z
Azerbaijan,5,2020-04-02T07:00:00Z
International conveyance,11,2020-04-02T07:00:00Z
Kazakhstan,3,2020-04-02T07:00:00Z
Singapore,3,2020-04-02T07:00:00Z
Nigeria,2,2020-04-02T07:00:00Z
Mauritius,5,2020-04-02T07:00:00Z
Kenya,1,2020-04-02T07:00:00Z
New Zealand,1,2020-04-02T07:00:00Z
Venezuela,3,2020-04-02T07:00:00Z
Iceland,2,2020-04-02T07:00:00Z
Kosovo,1,2020-04-02T07:00:00Z
Ghana,5,2020-04-02T07:00:00Z
Martinique,3,2020-04-02T07:00:00Z
Trinidad and Tobago,5,2020-04-02T07:00:00Z
Guadeloupe,6,2020-04-02T07:00:00Z
Uruguay,2,2020-04-02T07:00:00Z
Bahrain,4,2020-04-02T07:00:00Z
Paraguay,3,2020-04-02T07:00:00Z
Jordan,5,2020-04-02T07:00:00Z
Qatar,2,2020-04-02T07:00:00Z
Sri Lanka,2,2020-04-02T07:00:00Z
Guyana,2,2020-04-02T07:00:00Z
Guernsey,1,2020-04-02T07:00:00Z
El Salvador,1,2020-04-02T07:00:00Z
Guatemala,1,2020-04-02T07:00:00Z
Sudan,2,2020-04-02T07:00:00Z
Guam,3,2020-04-02T07:00:00Z
Congo,2,2020-04-02T07:00:00Z
Jamaica,1,2020-04-02T07:00:00Z
Montenegro,2,2020-04-02T07:00:00Z
Jersey,2,2020-04-02T07:00:00Z
Uzbekistan,2,2020-04-02T07:00:00Z
Myanmar,1,2020-04-02T07:00:00Z
Oman,1,2020-04-02T07:00:00Z
Costa Rica,2,2020-04-02T07:00:00Z
Zimbabwe,1,2020-04-02T07:00:00Z
Togo,2,2020-04-02T07:00:00Z
Tanzania,1,2020-04-02T07:00:00Z
Mayotte,2,2020-04-02T07:00:00Z
Palestine,1,2020-04-02T07:00:00Z
Syria,3,2020-04-02T07:00:00Z
Saint Martin,2,2020-04-02T07:00:00Z
Angola,2,2020-04-02T07:00:00Z
Senegal,1,2020-04-02T07:00:00Z
Cayman Islands,1,2020-04-02T07:00:00Z
Gabon,1,2020-04-02T07:00:00Z
Curaçao,1,2020-04-02T07:00:00Z
Brunei,1,2020-04-02T07:00:00Z
Cabo Verde,1,2020-04-02T07:00:00Z
Gambia,1,2020-04-02T07:00:00Z
Nicaragua,1,2020-04-02T07:00:00Z
Botswana,1,2020-04-02T07:00:00Z
USA,4793,2020-04-03T07:00:00Z
Italy,13917,2020-04-03T07:00:00Z
Spain,10003,2020-04-03T07:00:00Z
France,4490,2020-04-03T07:00:00Z
UK,2921,2020-04-03T07:00:00Z
Iran,3160,2020-04-03T07:00:00Z
Belgium,1011,2020-04-03T07:00:00Z
China,3331,2020-04-03T07:00:00Z
Germany,1017,2020-04-03T07:00:00Z
Netherlands,1339,2020-04-03T07:00:00Z
Turkey,356,2020-04-03T07:00:00Z
Brazil,241,2020-04-03T07:00:00Z
Sweden,282,2020-04-03T07:00:00Z
Switzerland,536,2020-04-03T07:00:00Z
Canada,127,2020-04-03T07:00:00Z
Portugal,209,2020-04-03T07:00:00Z
Indonesia,170,2020-04-03T07:00:00Z
Ireland,98,2020-04-03T07:00:00Z
Austria,158,2020-04-03T07:00:00Z
India,50,2020-04-03T07:00:00Z
Ecuador,120,2020-04-03T07:00:00Z
Romania,94,2020-04-03T07:00:00Z
Philippines,107,2020-04-03T07:00:00Z
Mexico,37,2020-04-03T07:00:00Z
Algeria,83,2020-04-03T07:00:00Z
Denmark,123,2020-04-03T07:00:00Z
Poland,57,2020-04-03T07:00:00Z
South Korea,174,2020-04-03T07:00:00Z
Russia,30,2020-04-03T07:00:00Z
Peru,41,2020-04-03T07:00:00Z
Dominican Republic,60,2020-04-03T07:00:00Z
Egypt,58,2020-04-03T07:00:00Z
Czechia,44,2020-04-03T07:00:00Z
Hungary,21,2020-04-03T07:00:00Z
Norway,42,2020-04-03T07:00:00Z
Morocco,47,2020-04-03T07:00:00Z
Japan,65,2020-04-03T07:00:00Z
Israel,29,2020-04-03T07:00:00Z
Colombia,17,2020-04-03T07:00:00Z
Ukraine,23,2020-04-03T07:00:00Z
Pakistan,35,2020-04-03T07:00:00Z
Argentina,31,2020-04-03T07:00:00Z
Greece,53,2020-04-03T07:00:00Z
Panama,32,2020-04-03T07:00:00Z
Serbia,13,2020-04-03T07:00:00Z
Chile,18,2020-04-03T07:00:00Z
Malaysia,50,2020-04-03T07:00:00Z
Iraq,54,2020-04-03T07:00:00Z
Saudi Arabia,21,2020-04-03T07:00:00Z
Luxembourg,30,2020-04-03T07:00:00Z
Finland,19,2020-04-03T07:00:00Z
Australia,23,2020-04-03T07:00:00Z
Slovenia,16,2020-04-03T07:00:00Z
Bangladesh,6,2020-04-03T07:00:00Z
Puerto Rico,12,2020-04-03T07:00:00Z
North Macedonia,11,2020-04-03T07:00:00Z
Thailand,15,2020-04-03T07:00:00Z
Moldova,11,2020-04-03T07:00:00Z
Bosnia and Herzegovina,16,2020-04-03T07:00:00Z
San Marino,30,2020-04-03T07:00:00Z
Bulgaria,10,2020-04-03T07:00:00Z
Tunisia,14,2020-04-03T07:00:00Z
Belarus,4,2020-04-03T07:00:00Z
Andorra,15,2020-04-03T07:00:00Z
Croatia,7,2020-04-03T07:00:00Z
Estonia,11,2020-04-03T07:00:00Z
Burkina Faso,14,2020-04-03T07:00:00Z
UAE,8,2020-04-03T07:00:00Z
Bolivia,8,2020-04-03T07:00:00Z
South Africa,5,2020-04-03T07:00:00Z
Honduras,14,2020-04-03T07:00:00Z
Afghanistan,5,2020-04-03T07:00:00Z
Albania,16,2020-04-03T07:00:00Z
Lithuania,9,2020-04-03T07:00:00Z
Lebanon,17,2020-04-03T07:00:00Z
Cuba,6,2020-04-03T07:00:00Z
DRC,13,2020-04-03T07:00:00Z
Cyprus,9,2020-04-03T07:00:00Z
Armenia,4,2020-04-03T07:00:00Z
Cameroon,7,2020-04-03T07:00:00Z
Niger,5,2020-04-03T07:00:00Z
Azerbaijan,5,2020-04-03T07:00:00Z
International conveyance,11,2020-04-03T07:00:00Z
Kazakhstan,3,2020-04-03T07:00:00Z
Singapore,4,2020-04-03T07:00:00Z
Nigeria,2,2020-04-03T07:00:00Z
Mali,3,2020-04-03T07:00:00Z
Mauritius,7,2020-04-03T07:00:00Z
Kenya,3,2020-04-03T07:00:00Z
New Zealand,1,2020-04-03T07:00:00Z
Venezuela,3,2020-04-03T07:00:00Z
Sint Maarten,1,2020-04-03T07:00:00Z
Iceland,4,2020-04-03T07:00:00Z
Kosovo,1,2020-04-03T07:00:00Z
Ghana,5,2020-04-03T07:00:00Z
Martinique,3,2020-04-03T07:00:00Z
Trinidad and Tobago,5,2020-04-03T07:00:00Z
Guadeloupe,6,2020-04-03T07:00:00Z
Uruguay,4,2020-04-03T07:00:00Z
Bahamas,1,2020-04-03T07:00:00Z
Bahrain,4,2020-04-03T07:00:00Z
Paraguay,3,2020-04-03T07:00:00Z
Jordan,5,2020-04-03T07:00:00Z
Qatar,3,2020-04-03T07:00:00Z
Sri Lanka,3,2020-04-03T07:00:00Z
Guyana,4,2020-04-03T07:00:00Z
Guernsey,1,2020-04-03T07:00:00Z
El Salvador,2,2020-04-03T07:00:00Z
Cote d'Ivoire,1,2020-04-03T07:00:00Z
Guatemala,1,2020-04-03T07:00:00Z
Sudan,2,2020-04-03T07:00:00Z
Guam,3,2020-04-03T07:00:00Z
Congo,2,2020-04-03T07:00:00Z
Kyrgyzstan,1,2020-04-03T07:00:00Z
Jamaica,3,2020-04-03T07:00:00Z
Montenegro,2,2020-04-03T07:00:00Z
Jersey,2,2020-04-03T07:00:00Z
Uzbekistan,2,2020-04-03T07:00:00Z
Myanmar,1,2020-04-03T07:00:00Z
Oman,2,2020-04-03T07:00:00Z
Costa Rica,2,2020-04-03T07:00:00Z
Zimbabwe,1,2020-04-03T07:00:00Z
Togo,2,2020-04-03T07:00:00Z
Tanzania,1,2020-04-03T07:00:00Z
Mayotte,2,2020-04-03T07:00:00Z
Palestine,1,2020-04-03T07:00:00Z
Syria,2,2020-04-03T07:00:00Z
Saint Martin,2,2020-04-03T07:00:00Z
Angola,2,2020-04-03T07:00:00Z
Senegal,1,2020-04-03T07:00:00Z
Isle of Man,1,2020-04-03T07:00:00Z
Northern Mariana Islands,1,2020-04-03T07:00:00Z
Zambia,1,2020-04-03T07:00:00Z
Cayman Islands,1,2020-04-03T07:00:00Z
Gabon,1,2020-04-03T07:00:00Z
Curaçao,1,2020-04-03T07:00:00Z
Brunei,1,2020-04-03T07:00:00Z
Cabo Verde,1,2020-04-03T07:00:00Z
Gambia,1,2020-04-03T07:00:00Z
Nicaragua,1,2020-04-03T07:00:00Z
Botswana,1,2020-04-03T07:00:00Z
Libya,1,2020-04-03T07:00:00Z
USA,5854,2020-04-04T07:00:00Z
Italy,14681,2020-04-04T07:00:00Z
Spain,10935,2020-04-04T07:00:00Z
France,6493,2020-04-04T07:00:00Z
UK,3605,2020-04-04T07:00:00Z
Iran,3294,2020-04-04T07:00:00Z
Belgium,1143,2020-04-04T07:00:00Z
China,3335,2020-04-04T07:00:00Z
Germany,1158,2020-04-04T07:00:00Z
Netherlands,1487,2020-04-04T07:00:00Z
Turkey,425,2020-04-04T07:00:00Z
Brazil,299,2020-04-04T07:00:00Z
Sweden,333,2020-04-04T07:00:00Z
Switzerland,607,2020-04-04T07:00:00Z
Canada,152,2020-04-04T07:00:00Z
Portugal,246,2020-04-04T07:00:00Z
Indonesia,181,2020-04-04T07:00:00Z
Ireland,120,2020-04-04T07:00:00Z
Austria,168,2020-04-04T07:00:00Z
India,56,2020-04-04T07:00:00Z
Ecuador,120,2020-04-04T07:00:00Z
Romania,133,2020-04-04T07:00:00Z
Philippines,136,2020-04-04T07:00:00Z
Mexico,50,2020-04-04T07:00:00Z
Algeria,83,2020-04-04T07:00:00Z
Denmark,139,2020-04-04T07:00:00Z
Poland,71,2020-04-04T07:00:00Z
South Korea,177,2020-04-04T07:00:00Z
Russia,34,2020-04-04T07:00:00Z
Peru,51,2020-04-04T07:00:00Z
Dominican Republic,68,2020-04-04T07:00:00Z
Egypt,66,2020-04-04T07:00:00Z
Czechia,53,2020-04-04T07:00:00Z
Hungary,32,2020-04-04T07:00:00Z
Norway,44,2020-04-04T07:00:00Z
Morocco,50,2020-04-04T07:00:00Z
Japan,69,2020-04-04T07:00:00Z
Israel,36,2020-04-04T07:00:00Z
Colombia,19,2020-04-04T07:00:00Z
Ukraine,28,2020-04-04T07:00:00Z
Pakistan,35,2020-04-04T07:00:00Z
Argentina,37,2020-04-04T07:00:00Z
Greece,59,2020-04-04T07:00:00Z
Panama,37,2020-04-04T07:00:00Z
Serbia,39,2020-04-04T07:00:00Z
Chile,22,2020-04-04T07:00:00Z
Malaysia,53,2020-04-04T07:00:00Z
Iraq,54,2020-04-04T07:00:00Z
Saudi Arabia,25,2020-04-04T07:00:00Z
Luxembourg,31,2020-04-04T07:00:00Z
Finland,20,2020-04-04T07:00:00Z
Australia,28,2020-04-04T07:00:00Z
Slovenia,20,2020-04-04T07:00:00Z
Bangladesh,6,2020-04-04T07:00:00Z
Puerto Rico,15,2020-04-04T07:00:00Z
North Macedonia,12,2020-04-04T07:00:00Z
Thailand,19,2020-04-04T07:00:00Z
Moldova,9,2020-04-04T07:00:00Z
Bosnia and Herzegovina,18,2020-04-04T07:00:00Z
San Marino,32,2020-04-04T07:00:00Z
Bulgaria,14,2020-04-04T07:00:00Z
Tunisia,18,2020-04-04T07:00:00Z
Belarus,4,2020-04-04T07:00:00Z
Andorra,16,2020-04-04T07:00:00Z
Croatia,8,2020-04-04T07:00:00Z
Estonia,12,2020-04-04T07:00:00Z
Burkina Faso,15,2020-04-04T07:00:00Z
UAE,9,2020-04-04T07:00:00Z
Bolivia,9,2020-04-04T07:00:00Z
South Africa,7,2020-04-04T07:00:00Z
Honduras,15,2020-04-04T07:00:00Z
Afghanistan,5,2020-04-04T07:00:00Z
Albania,17,2020-04-04T07:00:00Z
Lithuania,9,2020-04-04T07:00:00Z
Lebanon,17,2020-04-04T07:00:00Z
Cuba,6,2020-04-04T07:00:00Z
DRC,13,2020-04-04T07:00:00Z
Cyprus,11,2020-04-04T07:00:00Z
Armenia,7,2020-04-04T07:00:00Z
Cameroon,7,2020-04-04T07:00:00Z
Niger,5,2020-04-04T07:00:00Z
Azerbaijan,5,2020-04-04T07:00:00Z
International conveyance,11,2020-04-04T07:00:00Z
Kazakhstan,3,2020-04-04T07:00:00Z
Singapore,5,2020-04-04T07:00:00Z
Nigeria,2,2020-04-04T07:00:00Z
Mali,3,2020-04-04T07:00:00Z
Mauritius,7,2020-04-04T07:00:00Z
Kenya,4,2020-04-04T07:00:00Z
New Zealand,1,2020-04-04T07:00:00Z
Venezuela,3,2020-04-04T07:00:00Z
Sint Maarten,2,2020-04-04T07:00:00Z
Iceland,4,2020-04-04T07:00:00Z
Kosovo,1,2020-04-04T07:00:00Z
Ghana,5,2020-04-04T07:00:00Z
Martinique,3,2020-04-04T07:00:00Z
Trinidad and Tobago,6,2020-04-04T07:00:00Z
Guadeloupe,7,2020-04-04T07:00:00Z
Uruguay,4,2020-04-04T07:00:00Z
Bahamas,3,2020-04-04T07:00:00Z
Bahrain,4,2020-04-04T07:00:00Z
Paraguay,3,2020-04-04T07:00:00Z
Jordan,5,2020-04-04T07:00:00Z
Qatar,3,2020-04-04T07:00:00Z
Sri Lanka,4,2020-04-04T07:00:00Z
Guyana,4,2020-04-04T07:00:00Z
Guernsey,2,2020-04-04T07:00:00Z
El Salvador,2,2020-04-04T07:00:00Z
Cote d'Ivoire,1,2020-04-04T07:00:00Z
Guatemala,1,2020-04-04T07:00:00Z
Sudan,2,2020-04-04T07:00:00Z
Guam,3,2020-04-04T07:00:00Z
Congo,3,2020-04-04T07:00:00Z
Kyrgyzstan,1,2020-04-04T07:00:00Z
Latvia,1,2020-04-04T07:00:00Z
Jamaica,3,2020-04-04T07:00:00Z
Montenegro,2,2020-04-04T07:00:00Z
Jersey,2,2020-04-04T07:00:00Z
Uzbekistan,2,2020-04-04T07:00:00Z
Myanmar,1,2020-04-04T07:00:00Z
Oman,1,2020-04-04T07:00:00Z
Costa Rica,2,2020-04-04T07:00:00Z
Zimbabwe,1,2020-04-04T07:00:00Z
Togo,2,2020-04-04T07:00:00Z
Tanzania,1,2020-04-04T07:00:00Z
Mayotte,2,2020-04-04T07:00:00Z
Palestine,1,2020-04-04T07:00:00Z
Syria,2,2020-04-04T07:00:00Z
Saint Martin,2,2020-04-04T07:00:00Z
Angola,2,2020-04-04T07:00:00Z
Senegal,1,2020-04-04T07:00:00Z
Isle of Man,1,2020-04-04T07:00:00Z
Northern Mariana Islands,1,2020-04-04T07:00:00Z
Zambia,1,2020-04-04T07:00:00Z
Cayman Islands,1,2020-04-04T07:00:00Z
Gabon,1,2020-04-04T07:00:00Z
Curaçao,1,2020-04-04T07:00:00Z
Brunei,1,2020-04-04T07:00:00Z
Cabo Verde,1,2020-04-04T07:00:00Z
Gambia,1,2020-04-04T07:00:00Z
Nicaragua,1,2020-04-04T07:00:00Z
Botswana,1,2020-04-04T07:00:00Z
Libya,1,2020-04-04T07:00:00Z
Mauritania,1,2020-04-04T07:00:00Z
Gibraltar,1,2020-04-04T07:00:00Z
USA,7020,2020-04-05T07:00:00Z
Italy,15362,2020-04-05T07:00:00Z
Spain,11744,2020-04-05T07:00:00Z
France,7546,2020-04-05T07:00:00Z
UK,4313,2020-04-05T07:00:00Z
Iran,3452,2020-04-05T07:00:00Z
Belgium,1283,2020-04-05T07:00:00Z
China,3338,2020-04-05T07:00:00Z
Germany,1342,2020-04-05T07:00:00Z
Netherlands,1651,2020-04-05T07:00:00Z
Turkey,501,2020-04-05T07:00:00Z
Brazil,359,2020-04-05T07:00:00Z
Sweden,373,2020-04-05T07:00:00Z
Switzerland,666,2020-04-05T07:00:00Z
Canada,214,2020-04-05T07:00:00Z
Portugal,266,2020-04-05T07:00:00Z
Indonesia,191,2020-04-05T07:00:00Z
Ireland,137,2020-04-05T07:00:00Z
Austria,186,2020-04-05T07:00:00Z
India,77,2020-04-05T07:00:00Z
Ecuador,172,2020-04-05T07:00:00Z
Romania,141,2020-04-05T07:00:00Z
Philippines,144,2020-04-05T07:00:00Z
Mexico,60,2020-04-05T07:00:00Z
Algeria,130,2020-04-05T07:00:00Z
Denmark,161,2020-04-05T07:00:00Z
Poland,79,2020-04-05T07:00:00Z
South Korea,183,2020-04-05T07:00:00Z
Russia,43,2020-04-05T07:00:00Z
Peru,61,2020-04-05T07:00:00Z
Dominican Republic,68,2020-04-05T07:00:00Z
Egypt,71,2020-04-05T07:00:00Z
Czechia,59,2020-04-05T07:00:00Z
Hungary,34,2020-04-05T07:00:00Z
Norway,50,2020-04-05T07:00:00Z
Morocco,66,2020-04-05T07:00:00Z
Japan,70,2020-04-05T07:00:00Z
Israel,42,2020-04-05T07:00:00Z
Colombia,25,2020-04-05T07:00:00Z
Ukraine,32,2020-04-05T07:00:00Z
Pakistan,45,2020-04-05T07:00:00Z
Argentina,42,2020-04-05T07:00:00Z
Greece,68,2020-04-05T07:00:00Z
Panama,41,2020-04-05T07:00:00Z
Serbia,39,2020-04-05T07:00:00Z
Chile,27,2020-04-05T07:00:00Z
Malaysia,57,2020-04-05T07:00:00Z
Iraq,56,2020-04-05T07:00:00Z
Saudi Arabia,29,2020-04-05T07:00:00Z
Luxembourg,31,2020-04-05T07:00:00Z
Finland,25,2020-04-05T07:00:00Z
Australia,34,2020-04-05T07:00:00Z
Slovenia,22,2020-04-05T07:00:00Z
Bangladesh,8,2020-04-05T07:00:00Z
Puerto Rico,18,2020-04-05T07:00:00Z
North Macedonia,17,2020-04-05T07:00:00Z
Thailand,20,2020-04-05T07:00:00Z
Moldova,12,2020-04-05T07:00:00Z
Bosnia and Herzegovina,21,2020-04-05T07:00:00Z
San Marino,32,2020-04-05T07:00:00Z
Bulgaria,17,2020-04-05T07:00:00Z
Tunisia,19,2020-04-05T07:00:00Z
Belarus,4,2020-04-05T07:00:00Z
Andorra,17,2020-04-05T07:00:00Z
Croatia,12,2020-04-05T07:00:00Z
Estonia,13,2020-04-05T07:00:00Z
Burkina Faso,15,2020-04-05T07:00:00Z
UAE,10,2020-04-05T07:00:00Z
Bolivia,10,2020-04-05T07:00:00Z
South Africa,9,2020-04-05T07:00:00Z
Honduras,15,2020-04-05T07:00:00Z
Afghanistan,7,2020-04-05T07:00:00Z
Albania,18,2020-04-05T07:00:00Z
Lithuania,9,2020-04-05T07:00:00Z
Lebanon,18,2020-04-05T07:00:00Z
Cuba,6,2020-04-05T07:00:00Z
DRC,16,2020-04-05T07:00:00Z
Cyprus,11,2020-04-05T07:00:00Z
Armenia,7,2020-04-05T07:00:00Z
Cameroon,9,2020-04-05T07:00:00Z
Niger,8,2020-04-05T07:00:00Z
Azerbaijan,5,2020-04-05T07:00:00Z
International conveyance,11,2020-04-05T07:00:00Z
Kazakhstan,5,2020-04-05T07:00:00Z
Singapore,5,2020-04-05T07:00:00Z
Nigeria,4,2020-04-05T07:00:00Z
Mali,4,2020-04-05T07:00:00Z
Mauritius,7,2020-04-05T07:00:00Z
Kenya,4,2020-04-05T07:00:00Z
New Zealand,1,2020-04-05T07:00:00Z
Venezuela,3,2020-04-05T07:00:00Z
Sint Maarten,2,2020-04-05T07:00:00Z
Iceland,4,2020-04-05T07:00:00Z
Kosovo,1,2020-04-05T07:00:00Z
Ghana,5,2020-04-05T07:00:00Z
Martinique,3,2020-04-05T07:00:00Z
Trinidad and Tobago,6,2020-04-05T07:00:00Z
Guadeloupe,7,2020-04-05T07:00:00Z
Uruguay,4,2020-04-05T07:00:00Z
Bahamas,3,2020-04-05T07:00:00Z
Bahrain,4,2020-04-05T07:00:00Z
Paraguay,3,2020-04-05T07:00:00Z
Jordan,5,2020-04-05T07:00:00Z
Qatar,3,2020-04-05T07:00:00Z
Sri Lanka,5,2020-04-05T07:00:00Z
Guyana,4,2020-04-05T07:00:00Z
Guernsey,2,2020-04-05T07:00:00Z
El Salvador,3,2020-04-05T07:00:00Z
Cote d'Ivoire,2,2020-04-05T07:00:00Z
Liberia,1,2020-04-05T07:00:00Z
Guatemala,1,2020-04-05T07:00:00Z
Sudan,2,2020-04-05T07:00:00Z
Guam,4,2020-04-05T07:00:00Z
Congo,5,2020-04-05T07:00:00Z
Kyrgyzstan,1,2020-04-05T07:00:00Z
Latvia,1,2020-04-05T07:00:00Z
Jamaica,3,2020-04-05T07:00:00Z
Montenegro,2,2020-04-05T07:00:00Z
Jersey,3,2020-04-05T07:00:00Z
Uzbekistan,2,2020-04-05T07:00:00Z
Myanmar,1,2020-04-05T07:00:00Z
Oman,2,2020-04-05T07:00:00Z
Costa Rica,2,2020-04-05T07:00:00Z
Zimbabwe,1,2020-04-05T07:00:00Z
Togo,3,2020-04-05T07:00:00Z
Tanzania,1,2020-04-05T07:00:00Z
Mayotte,2,2020-04-05T07:00:00Z
Georgia,1,2020-04-05T07:00:00Z
Kuwait,1,2020-04-05T07:00:00Z
Palestine,1,2020-04-05T07:00:00Z
Syria,2,2020-04-05T07:00:00Z
Saint Martin,2,2020-04-05T07:00:00Z
Angola,2,2020-04-05T07:00:00Z
Senegal,2,2020-04-05T07:00:00Z
Isle of Man,1,2020-04-05T07:00:00Z
Northern Mariana Islands,1,2020-04-05T07:00:00Z
Zambia,1,2020-04-05T07:00:00Z
Cayman Islands,1,2020-04-05T07:00:00Z
Gabon,1,2020-04-05T07:00:00Z
Curaçao,1,2020-04-05T07:00:00Z
Brunei,1,2020-04-05T07:00:00Z
Cabo Verde,1,2020-04-05T07:00:00Z
Gambia,1,2020-04-05T07:00:00Z
Nicaragua,1,2020-04-05T07:00:00Z
Botswana,1,2020-04-05T07:00:00Z
Libya,1,2020-04-05T07:00:00Z
Mauritania,1,2020-04-05T07:00:00Z
Liechtenstein,1,2020-04-05T07:00:00Z
Gibraltar,1,2020-04-05T07:00:00Z
USA,8358,2020-04-06T07:00:00Z
Italy,15889,2020-04-06T07:00:00Z
Spain,12418,2020-04-06T07:00:00Z
France,8064,2020-04-06T07:00:00Z
UK,4934,2020-04-06T07:00:00Z
Iran,3603,2020-04-06T07:00:00Z
Belgium,1447,2020-04-06T07:00:00Z
China,3340,2020-04-06T07:00:00Z
Germany,1434,2020-04-06T07:00:00Z
Netherlands,1766,2020-04-06T07:00:00Z
Turkey,574,2020-04-06T07:00:00Z
Brazil,432,2020-04-06T07:00:00Z
Sweden,401,2020-04-06T07:00:00Z
Switzerland,715,2020-04-06T07:00:00Z
Canada,231,2020-04-06T07:00:00Z
Portugal,295,2020-04-06T07:00:00Z
Indonesia,198,2020-04-06T07:00:00Z
Ireland,158,2020-04-06T07:00:00Z
Austria,204,2020-04-06T07:00:00Z
India,109,2020-04-06T07:00:00Z
Ecuador,172,2020-04-06T07:00:00Z
Romania,148,2020-04-06T07:00:00Z
Philippines,152,2020-04-06T07:00:00Z
Mexico,79,2020-04-06T07:00:00Z
Algeria,130,2020-04-06T07:00:00Z
Denmark,179,2020-04-06T07:00:00Z
Poland,94,2020-04-06T07:00:00Z
South Korea,186,2020-04-06T07:00:00Z
Russia,45,2020-04-06T07:00:00Z
Peru,73,2020-04-06T07:00:00Z
Dominican Republic,68,2020-04-06T07:00:00Z
Egypt,78,2020-04-06T07:00:00Z
Czechia,67,2020-04-06T07:00:00Z
Hungary,38,2020-04-06T07:00:00Z
Norway,58,2020-04-06T07:00:00Z
Morocco,71,2020-04-06T07:00:00Z
Japan,73,2020-04-06T07:00:00Z
Israel,46,2020-04-06T07:00:00Z
Colombia,32,2020-04-06T07:00:00Z
Ukraine,38,2020-04-06T07:00:00Z
Pakistan,50,2020-04-06T07:00:00Z
Argentina,44,2020-04-06T07:00:00Z
Greece,73,2020-04-06T07:00:00Z
Panama,46,2020-04-06T07:00:00Z
Serbia,51,2020-04-06T07:00:00Z
Chile,34,2020-04-06T07:00:00Z
Malaysia,61,2020-04-06T07:00:00Z
Iraq,61,2020-04-06T07:00:00Z
Saudi Arabia,34,2020-04-06T07:00:00Z
Luxembourg,36,2020-04-06T07:00:00Z
Finland,28,2020-04-06T07:00:00Z
Australia,36,2020-04-06T07:00:00Z
Slovenia,28,2020-04-06T07:00:00Z
Bangladesh,8,2020-04-06T07:00:00Z
Puerto Rico,18,2020-04-06T07:00:00Z
North Macedonia,18,2020-04-06T07:00:00Z
Thailand,23,2020-04-06T07:00:00Z
Moldova,15,2020-04-06T07:00:00Z
Bosnia and Herzegovina,21,2020-04-06T07:00:00Z
San Marino,32,2020-04-06T07:00:00Z
Bulgaria,20,2020-04-06T07:00:00Z
Tunisia,22,2020-04-06T07:00:00Z
Belarus,8,2020-04-06T07:00:00Z
Andorra,17,2020-04-06T07:00:00Z
Croatia,15,2020-04-06T07:00:00Z
Estonia,15,2020-04-06T07:00:00Z
Burkina Faso,15,2020-04-06T07:00:00Z
UAE,10,2020-04-06T07:00:00Z
Bolivia,10,2020-04-06T07:00:00Z
South Africa,11,2020-04-06T07:00:00Z
Honduras,22,2020-04-06T07:00:00Z
Afghanistan,7,2020-04-06T07:00:00Z
Albania,21,2020-04-06T07:00:00Z
Lithuania,13,2020-04-06T07:00:00Z
